2026-04-09 01:21:01,20.06,3.48,1.8739,0.0809,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:21:31,20.00,3.48,1.8565,0.0774,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:22:01,20.00,3.48,1.8618,0.0785,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:22:31,20.06,3.48,1.8641,0.0789,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:23:01,20.00,3.48,1.8578,0.0777,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:23:31,20.00,3.48,1.8532,0.0768,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:24:01,20.00,3.48,1.8513,0.0764,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:24:31,20.00,3.48,1.8726,0.0806,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:25:01,20.00,3.48,1.8786,0.0818,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:25:31,20.00,3.48,1.8654,0.0792,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:26:01,20.00,3.48,1.8540,0.0769,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:26:31,20.00,3.48,1.8557,0.0773,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:27:01,20.06,3.48,1.8414,0.0744,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:27:31,20.00,3.48,1.8542,0.0770,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:28:01,20.00,3.48,1.8617,0.0785,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:28:31,20.00,3.48,1.8600,0.0781,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:29:01,20.06,3.48,1.8558,0.0773,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:29:31,20.00,3.48,1.8588,0.0779,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:30:01,20.00,3.48,1.8363,0.0734,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:30:31,20.06,3.48,1.8778,0.0817,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:31:01,20.00,3.48,1.8824,0.0826,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:31:31,20.00,3.48,1.8523,0.0766,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:32:01,20.06,3.48,1.8623,0.0786,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:32:31,20.06,3.48,1.8830,0.0827,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:33:01,20.00,3.48,1.8616,0.0784,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:33:31,20.00,3.48,1.8745,0.0810,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:34:01,20.06,3.48,1.8839,0.0829,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:34:31,20.06,3.48,1.8595,0.0780,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:35:01,20.00,3.48,1.8833,0.0828,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:35:31,20.00,3.48,1.8648,0.0791,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:36:01,20.00,3.48,1.8571,0.0775,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:36:31,20.00,3.48,1.8712,0.0804,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:37:01,20.06,3.48,1.8658,0.0793,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:37:31,20.00,3.48,1.8576,0.0776,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:38:01,20.06,3.48,1.8776,0.0816,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:38:31,20.00,3.48,1.8606,0.0782,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:39:01,20.00,3.48,1.8797,0.0821,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:39:31,20.00,3.48,1.8496,0.0760,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:40:01,20.00,3.48,1.8595,0.0780,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:40:31,20.00,3.48,1.8499,0.0761,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:41:01,20.00,3.48,1.8704,0.0802,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:41:31,20.00,3.48,1.8590,0.0779,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:42:01,20.00,3.48,1.8597,0.0781,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:42:31,20.00,3.48,1.8734,0.0808,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:43:01,20.00,3.48,1.8786,0.0818,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:43:31,20.00,3.48,1.8784,0.0818,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:44:01,20.00,3.48,1.8655,0.0792,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:44:31,20.00,3.48,1.8846,0.0830,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:45:01,20.00,3.48,1.8890,0.0839,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:45:31,20.00,3.48,1.8941,0.0849,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:46:01,20.00,3.48,1.8685,0.0798,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:46:31,20.00,3.48,1.8887,0.0839,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:47:01,20.00,3.48,1.8738,0.0809,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:47:31,20.00,3.48,1.8676,0.0796,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:48:01,20.00,3.48,1.8702,0.0802,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:48:31,20.00,3.48,1.8732,0.0808,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:49:01,20.00,3.48,1.8606,0.0782,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:49:31,20.00,3.48,1.8802,0.0822,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:50:01,20.00,3.48,1.8713,0.0804,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:50:31,20.00,3.48,1.8827,0.0827,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:51:01,20.00,3.48,1.8965,0.0854,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:51:31,20.00,3.48,1.8442,0.0750,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:52:01,20.00,3.48,1.9026,0.0866,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:52:31,20.00,3.48,1.8457,0.0753,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:53:01,20.00,3.48,1.8892,0.0840,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:53:31,20.00,3.48,1.8496,0.0760,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:54:01,20.00,3.48,1.8647,0.0791,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:54:31,20.00,3.48,1.8774,0.0816,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:55:01,19.94,3.48,1.8742,0.0810,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:55:31,20.00,3.48,1.8642,0.0790,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:56:01,20.00,3.48,1.8921,0.0845,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:56:31,20.00,3.48,1.8614,0.0784,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:57:01,20.00,3.48,1.8739,0.0809,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:57:31,20.00,3.48,1.8726,0.0806,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:58:01,20.00,3.48,1.8769,0.0815,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:58:31,20.00,3.48,1.8674,0.0796,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:59:01,20.00,3.48,1.8788,0.0819,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 01:59:31,19.94,3.48,1.8632,0.0788,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:00:01,19.94,3.48,1.8711,0.0803,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:00:31,19.94,3.48,1.8924,0.0846,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:01:01,20.00,3.48,1.8668,0.0795,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:01:31,19.94,3.48,1.8690,0.0799,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:02:01,20.00,3.48,1.8529,0.0767,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:02:31,20.00,3.48,1.8576,0.0776,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:03:01,19.94,3.48,1.8713,0.0804,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:03:31,19.94,3.48,1.8819,0.0825,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:04:01,19.94,3.48,1.8872,0.0836,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:04:31,20.00,3.48,1.8744,0.0810,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:05:01,20.00,3.48,1.8891,0.0839,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:05:31,19.94,3.48,1.8704,0.0802,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:06:01,20.00,3.48,1.8983,0.0858,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:06:31,20.00,3.48,1.8719,0.0805,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:07:01,19.94,3.48,1.8945,0.0850,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:07:31,20.00,3.48,1.8809,0.0823,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:08:01,19.94,3.48,1.9120,0.0885,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:08:31,19.94,3.48,1.9094,0.0880,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:09:01,19.94,3.48,1.8788,0.0819,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:09:31,20.00,3.48,1.8929,0.0847,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:10:01,20.00,3.48,1.8777,0.0817,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:10:31,19.94,3.48,1.9033,0.0868,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:11:01,20.00,3.48,1.8949,0.0851,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:11:31,20.00,3.48,1.8725,0.0806,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:12:01,20.00,3.48,1.8853,0.0832,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:12:31,19.94,3.48,1.8938,0.0849,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:13:01,20.00,3.48,1.8909,0.0843,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:13:31,19.94,3.48,1.9017,0.0865,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:14:01,20.00,3.48,1.8814,0.0824,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:14:31,20.00,3.48,1.9062,0.0874,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:15:01,20.00,3.48,1.8776,0.0816,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:15:31,20.00,3.48,1.8900,0.0841,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:16:01,20.00,3.48,1.8949,0.0851,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:16:31,19.94,3.48,1.9044,0.0870,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:17:01,19.94,3.48,1.8972,0.0856,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:17:31,20.00,3.48,1.8896,0.0840,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:18:01,19.94,3.48,1.8837,0.0829,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:18:31,20.00,3.48,1.9127,0.0887,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:19:01,20.00,3.48,1.9014,0.0864,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:19:31,20.00,3.48,1.8764,0.0814,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:20:01,20.00,3.48,1.9006,0.0862,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:20:31,20.00,3.48,1.8816,0.0824,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:21:01,19.94,3.48,1.8801,0.0821,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:21:31,19.94,3.48,1.9135,0.0888,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:22:01,19.94,3.48,1.8971,0.0855,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:22:31,20.00,3.48,1.8668,0.0795,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:23:01,20.00,3.48,1.8798,0.0821,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:23:31,20.00,3.48,1.8815,0.0824,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:24:01,19.94,3.48,1.9045,0.0870,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:24:31,20.00,3.48,1.8833,0.0828,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:25:01,20.00,3.48,1.9009,0.0863,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:25:31,20.06,3.48,1.8852,0.0832,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:26:01,20.00,3.48,1.8940,0.0849,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:26:31,20.00,3.48,1.8912,0.0844,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:27:01,19.94,3.48,1.8978,0.0857,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:27:31,20.00,3.48,1.8812,0.0824,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:28:01,19.94,3.48,1.9091,0.0879,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:28:31,20.00,3.48,1.8896,0.0840,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:29:01,20.00,3.48,1.8664,0.0794,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:29:31,20.00,3.48,1.8893,0.0840,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:30:01,20.00,3.48,1.8956,0.0852,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:30:31,20.00,3.48,1.8846,0.0830,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:31:01,20.00,3.48,1.8773,0.0816,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:31:31,19.94,3.48,1.8945,0.0850,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:32:01,20.00,3.48,1.8754,0.0812,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:32:31,19.94,3.48,1.9129,0.0887,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:33:01,19.94,3.48,1.9030,0.0867,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:33:31,19.94,3.48,1.8927,0.0847,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:34:01,19.94,3.48,1.8874,0.0836,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:34:31,20.00,3.48,1.8906,0.0842,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:35:01,19.94,3.48,1.9259,0.0913,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:35:31,19.94,3.48,1.8903,0.0842,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:36:01,19.88,3.48,1.8990,0.0859,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:36:31,19.94,3.48,1.8979,0.0857,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:37:01,19.94,3.48,1.9012,0.0864,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:37:31,19.94,3.48,1.9177,0.0897,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:38:01,19.94,3.48,1.9167,0.0895,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:38:31,19.94,3.48,1.8688,0.0799,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:39:01,20.00,3.48,1.9059,0.0873,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:39:31,20.00,3.48,1.9061,0.0873,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:40:01,20.00,3.48,1.8761,0.0813,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:40:31,19.94,3.48,1.9069,0.0875,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:41:01,19.94,3.48,1.8806,0.0822,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:41:31,19.94,3.48,1.9083,0.0878,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:42:01,19.94,3.48,1.8941,0.0849,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:42:31,20.00,3.48,1.8983,0.0858,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:43:01,20.00,3.48,1.9091,0.0879,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:43:31,19.94,3.48,1.8848,0.0831,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:44:01,19.94,3.48,1.9161,0.0893,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:44:31,19.94,3.48,1.8896,0.0840,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:45:01,20.00,3.48,1.8885,0.0838,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:45:31,19.94,3.48,1.8830,0.0827,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:46:01,19.94,3.48,1.9138,0.0889,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:46:31,20.00,3.48,1.9087,0.0879,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:47:01,19.94,3.48,1.9103,0.0882,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:47:31,19.94,3.48,1.8967,0.0855,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:48:01,19.94,3.48,1.8950,0.0851,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:48:31,19.94,3.48,1.9121,0.0885,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:49:01,19.94,3.48,1.9014,0.0864,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:49:31,19.94,3.48,1.9041,0.0869,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:50:01,19.94,3.48,1.9280,0.0917,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:50:31,20.00,3.48,1.9036,0.0868,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:51:01,19.94,3.48,1.8943,0.0850,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:51:31,19.94,3.48,1.8962,0.0854,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:52:01,19.94,3.48,1.9253,0.0912,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:52:31,19.94,3.48,1.9165,0.0894,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:53:01,19.94,3.48,1.8866,0.0834,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:53:31,19.94,3.48,1.9041,0.0869,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:54:01,19.94,3.48,1.9145,0.0890,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:54:31,19.94,3.48,1.9041,0.0869,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:55:01,19.94,3.48,1.9137,0.0889,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:55:31,19.94,3.48,1.9262,0.0914,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:56:01,19.94,3.48,1.9014,0.0864,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:56:31,19.94,3.48,1.9190,0.0899,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:57:01,19.94,3.48,1.9036,0.0868,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:57:31,19.94,3.48,1.8767,0.0815,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:58:01,19.94,3.48,1.9264,0.0914,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:58:31,19.88,3.48,1.9129,0.0887,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:59:01,19.94,3.48,1.8964,0.0854,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 02:59:31,19.94,3.48,1.9066,0.0874,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:00:01,19.94,3.48,1.9222,0.0906,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:00:31,19.88,3.48,1.8890,0.0839,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:01:01,19.94,3.48,1.9122,0.0886,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:01:31,19.88,3.48,1.9306,0.0922,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:02:01,19.94,3.48,1.8889,0.0839,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:02:31,19.94,3.48,1.9101,0.0881,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:03:01,19.88,3.48,1.8844,0.0830,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:03:31,19.94,3.48,1.9181,0.0897,5.00,0.50
